X,Y,Kod_stacji,Nazwa_stacji,Wysokosc
23.0852294320759,52.4663942516884,"252230160",NURZEC,"185"
18.992326468948,52.5277755339535,"252199993",OLGANOWO,"100"
22.6668783745711,52.1473984249722,"252229995",OLSZANKA,"170"
23.3918249567341,52.1273758581213,"252230180",OLSZYN,"150"
19.0738177249679,52.1767912222278,"252190140",OPIESIN,"130"
21.0870967820259,52.0314936385162,"252210260",ORZESZYN,"110"
21.9011672501349,52.7968892543601,"252219999",OSTRÓW MAZOWIECKA,"120"
22.8283338770243,52.3052859210015,"252220150",PLATERÓW,"145"
20.7702344131382,52.1826999486205,"252200210",PRUSZKÓW,"90"
20.6589678628635,52.9204705580286,"252200010",PRZEDWOJEWO,"120"
20.1237240160171,52.7797146214724,"252200030",RACIĄŻ,"105"
21.8502432488638,52.6344081622605,"252210060",SADOWNE,"95"
21.0716035514487,52.5171276731701,"252219988",SEROCK,"110"
21.9126850909125,52.0137118962012,"252210250",SEROCZYN,"160"
21.6260952170017,52.0924339623951,"252210220",SIENNICA,"150"
19.6844649157539,52.8505185108209,"252190020",SIERPC,"107"
21.9068546016301,52.2218528798768,"252210180",SINOŁĘKA,"160"
19.3533596931882,52.861527876074,"252190010",SKĘPE (WYMYŚLIN),"115"
20.254166670018,52.2252777810977,"252200170",SOCHACZEW,"85"
21.7186111100364,52.3425000010584,"252210130",SOŁKI,"150"
21.5420892695138,52.2896040520237,"252210140",STANISŁAWÓW,"145"
21.7344381406997,52.510828298994,"252210110",LASKI,"100"
18.9136751122941,52.6167002855302,"252180120",STARY BRZEŚĆ,"80"
20.2894063206287,52.8913101780401,"252200020",STRZEGOWO,"110"
19.4070477625564,52.31673777573,"252199998",STRZELCE,"130"
21.3072544435984,52.2489420937023,"252219990",SULEJÓWEK,"110"
21.5869226313956,52.6913825031888,"252219998",ŚLEPIOTY,"105"
21.2373527544465,52.1157380341892,"252210210",ŚWIDER,"94"
22.5654951982004,52.4119200769805,"252220120",TONKIELE,"115"
19.6655825806485,52.1028187421138,"252190160",WALEWICE,"95"
19.3963888900057,52.1788888910983,"252190130",WAŁY,"115"
20.9581923905981,52.3528129462548,"252200220",WARSZAWA-CZAJKA,"80"
21.0487624933117,52.2155370956178,"252210270",WARSZAWA-CZERNIAKOWSKA,"90"
21.0696758122018,52.1410985207234,"252219994",WARSZAWA-KABATY,"110"
21.1327777800305,52.2594444410886,"252210150",WARSZAWA-KAWĘCZYN,"85"
21.127112796502,52.1921204482424,"252219984",WARSZAWA-KULIGÓW,"90"
23.287861948423,52.1861092701012,"252239997",WERCHLIŚ,"160"
21.7237579990202,52.0374180462854,"252210240",WIELGOLAS,"150"
20.9361116120151,52.6429908693659,"252200050",WINNICA,"120"
19.1245979369009,52.6529003741362,"252199992",WŁOCŁAWEK,"55"
21.2394949106001,52.3594904147212,"252210120",WOŁOMIN,"95"
22.5183530249558,52.0689104835894,"252220180",WÓLKA KAMIENNA,"160"
20.3343202986557,52.5612159504528,"252209988",WRÓBLEWO,"115"
22.1073543784891,52.4897419465432,"252220110",WRZOSKI,"135"
21.4530659633201,52.589454876841,"252210080",WYSZKÓW,"85"
23.0423686517906,52.3118037075313,"252230170",ZABUŻE,"120"
20.6103250818654,52.4316826843412,"252200110",ZAKROCZYM,"110"
20.8197226879458,52.2513055917748,"252200160",ZIELONKI,"100"
19.9208477971244,52.8259186915709,"252190040",ŻABOWO,"110"
22.2522281848869,52.3847881103526,"252220130",ŻANECIN,"170"
22.9279511493232,52.5237759917114,"252220090",ŻUROBICE,"165"
19.6229465863258,52.2427899583894,"252190120",ŻYCHLIN,"100"
21.1998206691756,51.5250006174383,"251210090",BARTODZIEJE,"135"
20.4676584673212,51.796263171966,"251209995",BIAŁA RAWSKA,"165"
20.9508361197371,51.6572919203918,"251200080",BIAŁOBRZEGI,"116"
20.9955935881994,51.8069256391956,"251210050",BOGLEWICE,"130"
19.6411389356565,51.9221712135338,"251190010",BRATOSZEWICE,"170"
21.1968857985503,51.0185586031845,"251210240",BRODY IŁŻECKIE,"190"
23.281735623542,51.4839870995108,"251239993",BRUSS STARY,"170"
21.354318640298,51.6007345915862,"251219990",BRZÓZA,"140"
20.8460644994265,51.5494431901783,"251209996",BUKÓWNO,"160"
23.5021634744783,51.1426800233574,"251230140",CHEŁM,"185"
20.1486728835616,51.2157460186303,"251200170",CHEŁSTY,"220"
22.131514843152,51.1125728069206,"251220170",CHODEL,"170"
21.590797715763,51.2553190366766,"251210150",CIEPIELÓW,"160"
22.6191240374465,51.6730206313458,"251220060",CZEMIERNIKI,"155"
22.2545519176607,51.303458722768,"251220140",CZESŁAWICE,"205"
20.6869444400237,51.7316666710954,"251200060",DAŃKÓW,"155"
20.7371088755274,51.7802634513936,"251200270",DĄBRÓWKA STARA,"174"
21.823309714037,51.566589397585,"251210080",DĘBLIN,"118"
20.3064447005464,51.895868171955,"251200040",DOLECK,"120"
23.7889458169155,51.170033044591,"251230150",DOROHUSK,"180"
20.8134570053125,51.9763626034497,"251200020",DROZDY,"160"
23.8833333294213,51.0499999998027,"251239998",DUBIENKA,"180"
20.1096468483422,51.1316389325147,"251209991",FAŁKÓW,"235"
21.0078577828718,51.1352920462711,"251210170",GADKA,"235"
21.6175734110042,51.4878476361656,"251219991",GARBATKA,"155"
23.1000588065101,51.3527389862249,"251230090",GARBATÓWKA,"170"
20.0788520823123,51.7844692309125,"251209987",GŁUCHÓW,"170"
21.2075541182329,51.9855607634755,"251210010",GÓRA KALWARIA,"115"
21.3851711732499,51.1019299543339,"251210210",GRABOWIEC,"210"
23.4007629869152,51.4064090478687,"251230080",HAŃSK,"180"
23.2526040696552,51.0849292129085,"251239995",HRUSZÓW,"195"
21.2351958046413,51.1816202943727,"251210160",IŁŻA,"200"
22.1158141710072,51.9377002325731,"251229994",JEDLANKA,"175"
19.9679244573794,51.8141037312072,"251190040",JEŻÓW,"180"
23.1147809210611,51.1374823524756,"251230130",KANIE,"180"
22.2492641960486,51.0614386815079,"251220190",KĘPA,"210"
22.4492300064795,51.6352843574467,"251229995",KOCK,"150"
23.6085167494841,51.9223279470149,"251230010",KODEŃ,"150"
23.1077432639799,51.012451209709,"251230170",KOLONIA ZAKRĘCIE,"190"
20.4179240051583,51.1849148696792,"251200180",KOŃSKIE,"245"
20.8987943105113,51.8964971712587,"251209986",KOŚMIN,"140"
21.7589483275042,51.6730535523812,"251210070",KOZICE,"155"
22.468972540909,51.3583332320208,"251220120",KRASIENIN,"200"
19.5826671409912,51.5803509117497,"251190080",KRUSZÓW,"210"
21.3742723832164,51.0119003311376,"251210250",KURZACZE,"205"
22.6410986056884,51.4980855000501,"251220210",SZCZEKARKÓW,"150"
19.7888986885845,51.283664853127,"251199985",LUBIEŃ,"205"
20.0431847947699,51.6162038663566,"251209988",LUBOCHNIA,"185"
19.3622411229535,51.8923697705901,"251190020",LUĆMIERZ,"175"
22.8930971372778,51.3053594574189,"251220150",ŁĘCZNA,"175"
21.3241666700322,51.7108333310821,"251210060",ŁĘKAWICA,"120"
20.1475178542459,51.4591615379294,"251209997",ŁOKIETKA,"180"
23.1805555598973,51.9038888905836,"251230020",ŁOMAZY,"145"
19.5680860358222,51.769472425948,"251199983",ŁÓDŹ-WIDZEW,"240"
22.1822207091506,51.2440670201803,"251229991",ŁUBKI,"195"
22.3601630822559,51.9175629076028,"251220020",ŁUKÓW,"160"
19.9149215425927,51.9860957147909,"251199986",ŁYSZKOWICE,"120"
21.9015300519001,51.0016917300405,"251210260",MAZANÓW,"140"
22.301189337154,51.5232195819666,"251220080",MICHÓW,"160"
22.769722219992,51.9905555608204,"251220010",MIĘDZYRZEC PODLASKI,"150"
23.2875170373834,51.6463783004909,"251230050",MOSTY,"155"
19.7129257431388,51.5009509289779,"251199988",MOSZCZENICA,"180"
20.7164963881031,51.1449058308858,"251200190",MROCZKÓW,"285"
20.5363870758773,51.9732040247952,"251200010",MSZCZONÓW,"175"
22.742336702035,51.4493115661723,"251220110",NOWA WIEŚ,"180"
20.5580096579507,51.516472138387,"251200110",ODRZYWÓŁ,"165"
20.2345069661576,51.3788185626384,"251200130",OPOCZNO,"200"
21.9455555600355,51.1458333310336,"251210190",OPOLE LUBELSKIE,"150"
21.5577435482097,51.078607099596,"251210220",OSÓWKA,"190"
19.315714944833,51.961705381042,"251199987",OZORKÓW,"135"
20.364314273088,51.2962075198818,"251209990",PETRYKOZY,"200"
22.8483284329058,51.1350111571685,"251220160",PIASKI,"190"
23.1719444399055,51.4969444405901,"251230070",PIESZOWOLA,"185"
20.1005296079158,51.0328089362061,"251200260",PILCZYCA,"260"
21.4374338741698,51.4715783079001,"251210110",PIONKI,"155"
19.6477255588305,51.4031248388995,"251190120",PIOTRKÓW TRYBUNALSKI,"204"
19.6019377386432,51.2035028197848,"251190140",PLUCICE,"204"
19.8748685419203,51.0907069379884,"251190160",PRZEDBÓRZ,"235"
22.8997965103179,51.8416930767359,"251220030",PRZEGALINY DUŻE,"155"
20.6346512033535,51.3631020164739,"251209989",PRZYSUCHA,"210"
22.5014086548767,51.1128168804128,"251220180",PSZCZELA WOLA,"195"
20.2624496646262,51.0706394241443,"251209992",RADOSZYCE,"245"
22.6007857809718,51.7692590571579,"251220040",RADZYŃ PODLASKI,"150"
19.7820943598799,51.6690547508009,"251190060",ROKICINY,"210"
23.5860001701854,51.2576887367888,"251230110",RUDA OPALIN,"175"
20.6821051645307,51.2771989654003,"251209994",RUSINÓW,"225"
20.6659302586156,51.339046976764,"251200140",RUSZKOWICE,"210"
19.6985083777846,51.092571476468,"251199992",RZEJOWICE,"250"
20.7335471062012,51.2797219637904,"251200160",RZUCÓW,"205"
20.5160931762471,51.7270858555235,"251200050",SADKOWICE,"174"
23.4318337372117,51.2662710871123,"251239994",SAWIN,"175"
21.268100389167,51.3075317451817,"251210140",SKARYSZEW,"180"
20.8691666700256,51.1405555610929,"251200210",SKARŻYSKO KAMIENNA,"242"
19.9396727176235,51.1987830763471,"251199994",SKOTNIKI,"200"
22.0180334133216,51.3162252024321,"251220130",SKOWIESZYNEK,"210"
23.5403890999716,51.7538893442773,"251230040",SŁAWATYCZE,"155"
20.8864940843105,51.4570015602885,"251200120",SŁOWIKÓW,"145"
21.7523044900479,51.1316504504814,"251210180",SOLEC NAD WISŁĄ,"130"
20.1346842326213,51.5339509389055,"251200090",SPAŁA,"150"
20.3714214012795,51.0420226031625,"251200240",STANOWISKA,"305"
21.0558881002625,51.0417458835617,"251210230",STARACHOWICE,"265"
20.8306427792038,51.0498394021612,"251200250",SUCHEDNIÓW,"265"
21.7169373437945,51.00011272951,"251219995",TARŁÓW,"160"
23.4196203719739,51.884805789015,"251239996",TUCZNA,"155"
23.0682039620247,51.5713178776602,"251230060",UHNIN,"155"
21.6718355843344,51.9115834555406,"251210020",UNIN KOLONIA,"150"
20.9987163584074,51.0732765455111,"251200230",WIELKA WIEŚ,"280"
21.0833333300286,51.2500000010891,"251219992",WIERZBICA,"205"
21.5160059038376,51.1583665210144,"251219993",WIERZCHOWISKA,"175"
19.5257104356873,51.8250462570528,"251190030",WILANÓW,"220"
21.377222220033,51.85222222108,"251210030",WILGA,"110"
23.2040707201742,51.7886887092398,"251230030",WISZNICE,"150"
20.6122276925262,51.0989119445754,"251200220",WŁOCHÓW,"345"
22.4492517492641,51.7803199474224,"251229992",WOLA CHOMEJOWA,"150"
22.1480290373955,51.7378433796277,"251220050",WOLA OKRZEJSKA,"175"
20.1842399228059,51.6785916982766,"251200070",WÓLKA JAGIELCZYŃSKA,"180"
23.400787676415,51.0793280474476,"251230160",ZAGRODA,"200"
20.1819967997503,51.8517863577919,"251209985",ZGLINNA DUŻA,"160"
21.5641752896419,51.3586960153827,"251210130",ZWOLEŃ,"160"
19.8667075853162,51.4658096209696,"251199989",ŻARNOWICA,"185"
23.6728157952109,51.0190478286655,"251230180",ŻMUDŹ,"200"
21.8342451642263,50.8893734957845,"250210030",ANNOPOL,"165"
22.4982445254297,50.8319812741624,"250229988",BATORZ,"280"
23.4330901497894,50.3835212345824,"250239995",BEŁŻEC,"265"
21.4175713036561,50.8378544302082,"250210060",BOGUSŁAWICE,"240"
19.7936425674389,50.6210296987767,"250190150",BONOWICE,"260"
19.9128033175783,50.8150930986513,"250190050",CZARNCA,"245"
23.0054492653053,50.9517193413544,"250239991",GORZKÓW,"220"
23.8881067494184,50.8019789755543,"250239997",HRUBIESZÓW,"185"
19.9612090632045,50.9420323967643,"250190010",JANUSZEWICE,"220"
22.9591398421131,50.904976166401,"250229982",JOANIN,"275"
19.9345709583504,50.4611982821881,"250190190",KĘPIE,"300"
19.6911233894221,50.7833329662379,"250190070",KONIECPOL,"235"
20.1122048951413,50.8944017155412,"250209981",KRASOCIN,"240"
22.2682292076665,50.9335871658072,"250229987",KRAŚNIK LUBELSKI,"250"
23.3861359369646,50.5839063590527,"250239987",KRYNICE,"290"
19.6311945412749,50.6827339515513,"250190110",LELÓW,"270"
23.2893505995827,50.5368348918418,"250239993",MAJDAN WIELKI,"275"
23.9721782927394,50.947240124666,"250239983",MATCZE,"180"
21.2191016354072,50.9190892209406,"250210020",NOSÓW,"265"
21.0834291669654,50.8641319687333,"250210040",NOWA SŁUPIA,"290"
19.7523393692258,50.5670115855517,"250199997",OŁUDZA,"280"
21.4294365586222,50.9289048037233,"250210010",OSTROWIEC ŚWIĘTOKRZYSKI,"185"
22.8436827179141,50.9886882551961,"250220010",PILASZKOWICE,"220"
19.6467646686539,50.4596747095902,"250190210",PILICA,"351"
23.7392032725959,50.5331773920837,"250239988",PODHAJCE,"220"
23.9419938146793,50.5530272585676,"250230050",POTURZYN,"240"
23.6186450859152,50.6175224677379,"250230040",PRZEWALE,"215"
20.9427838517589,50.9837200885285,"250200020",SIEKIERNO,"328"
23.3674999998386,50.8527777804321,"250230010",SKIERBIESZÓW,"195"
22.9872702299241,50.7011034513265,"250229983",SZCZEBRZESZYN,"210"
23.9724406784529,50.6858138156797,"250239984",SZYCHOWICE,"190"
23.7869554137047,50.4214619581956,"250230080",TARNOSZYN,"210"
19.6857094697767,50.7374794781418,"250190080",WĄSOSZ,"230"
22.7388795826302,50.8234947365243,"250220040",TUROBIN,"215"
23.5631391195725,50.9177694069934,"250239992",WOJSŁAWICE,"220"
23.0968098261484,50.8029754823089,"250239998",WÓLKA NIELISKA,"195"
20.0939752106855,50.8312553410012,"250200070",WYMYSŁÓW,"250"
22.0909327910846,50.7582550627559,"250220060",ZAKLIKÓW,"180"
22.8615136582411,50.7573558510804,"250220050",ZAKŁODZIE,"205"
22.3798854450891,50.9480350713614,"250220020",ZAKRZÓWEK,"215"
23.1661486678402,50.6504948250284,"250239986",ZARZECZE,"220"
22.9681397879282,50.6119225174173,"250220110",ZWIERZYNIEC,"220"
20.3610993287975,53.1041691851404,"353200270",MŁAWA,"147"
19.7257651024703,52.5884263422071,"352190360",PŁOCK,"106"
22.2447745352633,52.1809787460239,"352220385",SIEDLCE,"152"
23.6219831401429,52.0786600533902,"352230399",TERESPOL,"133"
20.9610910451371,52.1628495104149,"352200375",WARSZAWA,"106"
21.5436214913578,51.5647848557237,"351210488",KOZIENICE,"123"
22.3931127192453,51.2167454200301,"351220495",LUBLIN-RADAWIEC,"238"
19.3871776840755,51.7183337865091,"351190465",ŁÓDŹ,"174"
19.8664291347656,51.3533364435603,"351190469",SULEJÓW,"188"
23.5295173094867,51.5534675907479,"351230497",WŁODAWA,"177"
23.2056639938112,50.6983027138013,"350230595",ZAMOŚĆ,"223"
20.7097913530469,52.1397728074101,"252209995",BRWINÓW,"95"
23.109519013828,52.0769989814612,"252230190",CICIBÓR,"144"
20.9561916264771,52.407913264247,"252200120",LEGIONOWO,"94"
20.3825253224788,52.6346273671999,"252200060",POŚWIĘTNE,"100"
22.5461341113776,52.8493890023567,"252220030",SZEPIETOWO,"150"
20.9633873603912,52.2815017181126,"252200150",WARSZAWA-BIELANY,"97"
20.9991110360728,52.2193981727798,"252200230",WARSZAWA-FILTRY,"110"
21.028611110029,52.217777781091,"252210160",WARSZAWA-OBSERWATORIUM,"110"
21.0286063455481,52.2177713848108,"252210170",WARSZAWA-OBSERWATORIUM II,"110"
23.2636067713581,51.1771342698655,"251230120",BEZEK,"224"
21.9732607911616,51.8146121774501,"251210040",JARCZEW,"180"
20.9259296329271,51.3237734227793,"251200150",ŁAZISKA,"180"
21.9661440200131,51.4129189318535,"251210120",PUŁAWY,"142"
20.1602310924214,51.9653698836468,"251200030",SKIERNIEWICE,"128"
22.1527777800336,51.6113888910021,"251220070",SOBIESZYN,"160"
20.9515052867877,50.9470933146403,"250200040",BODZENTYN,"270"
23.0384866532421,50.8049146388867,"250230020",NIELISZ,"200"
19.7588567719053,50.9218543621111,"250190030",SILNICZKA,"215"
21.0514492188853,50.8594721927823,"250210050",ŚWIĘTY KRZYŻ,"575"
23.3990058018186,50.4579487266121,"250230070",TOMASZÓW LUBELSKI,"270"
22.6668135299581,50.9176937998,"250220030",WYSOKIE,"260"
20.9058455889996,52.2668560438461,"252200240",WARSZAWA-BABICE,"110"
24.0356028200797,50.8400794982287,"250240010",STRZYŻÓW,"181"
21.3570939325881,51.6921355186511,"251210270",BASINÓW,"110"
20.1827087748305,51.5280721138251,"251200290",TEOFILÓW,"150"
21.35696174839,51.8611165963907,"251210280",CELEJÓW,"110"
23.2552898137736,50.7069479899535,"250230150",ZAMOŚĆ,"210"
19.6211041344367,52.9923680892741,"252190180",ZAMBRZYCA,"119"
19.8682103140928,53.0701774871625,"253190330",BRUDNICE,"134"
19.6920230853693,51.4625036338296,"251190230",JAROSTY,"197"
21.4509846259599,51.4315348074037,"251210310",CZARNA KOLONIA,"160"
20.5482086429022,52.2447260684877,"252200250",CZARNÓW-TOWARZYSTWO,"88"
21.0870148549551,52.0313727366395,"252210280",PILAWA,"110"
22.1507533744033,51.6057905290648,"251220220",SOBIESZYN,"160"
20.6536491983809,52.4488611848489,"352200362",MODLIN,"104"
22.6011405214504,51.4663923887763,"251220090",LUBARTÓW,"150"
21.4441596952108,51.0171652313547,"251210290",SARNÓWEK DUŻY,"196"
20.5856385217994,52.2563738340257,"252200260",LESZNO,"90"
20.5672035547431,52.7907803768638,"252200270",KRASZEWO,"137"
20.0334903479757,50.8571550659372,"250209976",BELINA,"240"
23.0911762781917,52.0344775396089,"252239995",BIAŁA PODLASKA,"150"
21.4114501294363,50.8385286624952,"250219999",BOGUSŁAWICE,"245"
22.2547239470326,51.3036086822368,"251229997",CZESŁAWICE,"205"
22.6337502682774,51.2298442222388,"251229996",FELIN,"215"
19.595141224366,51.2167628783769,"251199982",GORZKOWICE,"215"
15.2159388250694,52.9988484022429,"253159992",BARLINEK,"65"
17.1333333299722,53.1000000010937,"253179993",BIAŁOŚLIWIE,"60"
14.6502940593841,53.3080038130995,"253140080",BINOWO,"55"
17.2749041941908,53.4685319624201,"253179987",BUCZEK MAŁY,"145"
15.4062951411227,53.1691866619538,"253150180",CHOSZCZNO,"55"
16.2279501495334,53.562793824785,"253169995",CZAPLINEK,"130"
16.1159612111998,53.0847204109295,"253160170",CZŁOPA,"85"
17.3830692113884,53.6755517389263,"253170080",CZŁUCHÓW,"169"
15.033235259979,53.4752793732232,"253150120",DARŻ,"57"
15.2049418357652,53.1848122942657,"253159991",DOLICE,"40"
15.7698627875999,53.2131379714012,"253150170",DRAWNO,"85"
15.8244223384954,53.5332053512387,"253150110",DRAWSKO POMORSKIE,"112"
14.8241302666687,53.5739131961611,"253140070",GOLENIÓW,"12"
16.4270778584781,53.1886265778527,"253160160",GOSTOMIA,"152"
15.5409058379201,53.4349665008728,"253150140",IŃSKO,"127"
16.8141366741743,53.4257226066512,"253160110",JASTROWIE,"111"
15.9400896466286,53.0414022571707,"253150230",KAMIENNA,"55"
16.3942504649298,53.3632191097796,"253160120",KARSIBÓR,"125"
16.1871216304119,53.6494727687626,"253160060",KLUCZEWO,"145"
16.5778151335003,53.130139419046,"253169987",KŁODA,"90"
16.9741249407397,53.297343075293,"253160140",KRAJENKA,"104"
15.4841385742342,53.0818369255549,"253150220",KRZĘCIN,"71"
14.7563280723105,53.1863882110008,"253140130",LINIE,"35"
15.30137370855,53.4308288615495,"253150130",LISOWO,"95"
14.8987483098003,53.0781270525115,"253140150",MIELĘCIN,"67"
16.0886406877203,53.3397699231269,"253160130",MIROSŁAWIEC,"110"
16.836304813967,53.5220107952599,"253160080",OKONEK,"128"
15.9666666699633,53.6333333310219,"253159998",OSTROWICE,"130"
15.2976337169858,53.0887427662826,"253150210",PŁOTNO,"62"
16.921436121624,53.7749693929581,"253169998",POWOJEWO,"150"
15.9238492788675,53.3855203709557,"253150150",POŹRZADŁO WIELKIE,"135"
14.882331104728,53.1509533440166,"253149994",PYRZYCE,"40"
17.0948190931716,53.5491775839459,"253170110",ROZWORY,"150"
17.6945256162604,53.0775035708304,"253179992",SAMOKLĘSKI,"90"
16.4980800479276,53.6332720492356,"253160070",SILNOWO,"157"
15.3166557552895,53.2790314977318,"253150160",SUCHAŃ,"52"
15.5526551929165,53.2931152758158,"253159994",SULIBOREK,"85"
16.6100885384039,53.4634417537965,"253169994",SYPNIEWO,"120"
17.3302738264019,53.3644835049127,"253170160",SYPNIEWO,"128"
17.1196869417889,53.0331420256618,"253170230",SZAMOCIN,"64"
16.4770174864828,53.0439999662038,"253160180",TRZCIANKA,"80"
16.1481292299496,53.194869308343,"253160150",TUCZNO,"90"
14.883614719038,53.2026453160857,"253140120",TURZE,"12"
16.4666666699636,53.2833333310719,"253169993",WAŁCZ,"110"
14.3933982730446,53.1199955245197,"253140140",WIDUCHOWA,"25"
17.5616854175576,53.2753765432441,"253170180",WIELE,"106"
17.4810307150356,53.2429413742932,"253179995",WITOSŁAW,"115"
17.0375738909945,53.6902243976878,"253170070",WYCZECHY,"150"
17.2466637756889,53.1586309904069,"253170220",WYRZYSK,"90"
17.0766565457492,53.181260246114,"253170190",WYSOKA,"105"
14.8661582200342,53.2916566031575,"253140090",ŻELEWO,"20"
17.9333140012735,52.8656851870507,"252179999",BARCIN,"75"
16.3122709813466,52.8295520483056,"252169989",BIAŁA NAD NOTECIĄ,"60"
15.4162637142517,52.5184994003862,"252159994",BLEDZEW,"50"
17.127188024413,52.8159705272428,"252170050",BOBROWNIKI,"93"
14.9489293557185,52.3248456870957,"252140120",BOCZÓW,"80"
14.5670606856717,52.7265300186817,"252140070",BOLESZKOWICE,"50"
16.0642858350909,52.3843333715055,"252169988",BOLEWICKO,"75"
16.8889591256573,52.1409240612065,"252160220",BRODNICA,"75"
15.0929761484467,52.154183739847,"252159996",BUDACHÓW,"85"
14.4373157770302,52.9645839044809,"252140010",CHOJNA,"25"
17.8279748497901,52.2134486897357,"252179988",CIĄŻEŃ,"80"
14.8166831738715,52.1888941715202,"252140130",CYBINKA,"50"
17.4854963530244,52.4242843747979,"252170140",CZERNIEJEWO,"110"
18.8276847049597,52.086806483727,"252180250",DĄBIE,"100"
18.9014444976695,52.1762289918023,"252189992",DĘBOWICE,"110"
18.6040391976812,52.2918639231092,"252180190",DĘBY SZLACHECKIE,"120"
15.7485512187476,52.9682428539566,"252150020",DOBIEGNIEW,"70"
15.8437418064711,52.8520798354564,"252150070",DREZDENKO,"30"
16.2044367185376,52.9857701712685,"252169994",DZIERŻĄŻNO WIELKIE,"85"
18.0266830082675,52.6006688813052,"252180130",GĘBICE,"100"
15.0166370379826,52.9374820942961,"252150030",GIŻYN,"67"
18.4382917827196,52.6416816173261,"252180090",GŁĘBOKIE,"89"
17.2995334565206,52.9487369605124,"252170020",GOŁAŃCZ,"95"
15.7033847473157,52.7627476497426,"252150080",GOŚCIM,"28"
14.3222916877463,52.7669369803055,"252140060",GOZDOWICE,"38"
17.5623149470693,52.9023916972143,"252179983",GÓRKI ZAGAJNE,"105"
18.0532400438173,52.0379402196642,"252189993",GRODZIEC,"105"
16.3648254061931,52.2310430089374,"252169991",GRODZISK WIELKOPOLSKI,"85"
17.0697086584284,52.4313612136553,"252170130",GRUSZCZYN,"96"
15.2781047569665,52.1865751375276,"252150210",GRYŻYNA,"75"
16.5289239643845,52.4318299031602,"252160140",GRZEBIENISKO,"100"
18.1151762135457,52.3599405690531,"252180180",JABŁONKA,"105"
16.2109022300898,52.2074551748065,"252160190",JABŁONNA,"85"
18.1908743307904,52.854072640071,"252180040",JAKSICE,"86"
15.8573773744642,52.07158124139,"252150230",KARGOWA,"65"
17.4249144258178,52.0762902776144,"252170280",KLĘKA,"93"
18.9158393285868,52.25082985125,"252180210",KŁODAWA,"117"
18.301612327507,52.2437979368909,"252180220",KONIN,"85"
16.5544794629698,52.1453225989561,"252160210",KONOJAD,"70"
17.2095629724999,52.403545019753,"252170160",KOSTRZYN,"99"
16.6418712127942,52.1028462136513,"252160240",KOŚCIAN,"69"
16.4854533362007,52.1014733212947,"252169993",KOTUSZ,"65"
18.4333333299918,52.2666666710983,"252189991",KRAMSK,"85"
19.101131722922,52.0008875832467,"252190170",KRZEPOCINEK,"110"
15.0122648535238,52.5845444245678,"252150090",KRZESZYCE,"18"
16.5184585460286,52.948774372899,"252160010",KUŹNICA CZARNKOWSKA,"50"
15.7085452606716,52.547688753155,"252150130",LUBIKOWO,"60"
15.242608510969,52.5130582075841,"252150140",LUBNIEWICE,"57"
15.7170165200371,52.3375778479054,"252150160",LUTOL SUCHY,"105"
17.9251257028571,52.950556568448,"252179984",ŁABISZYN,"70"
17.8453404724022,52.1174778049137,"252179992",ŁOMÓW,"85"
15.1917893484068,52.8843793411472,"252150040",ŁUBIANKA,"68"
16.1766971975161,52.8072308960165,"252160030",MIAŁY,"55"
16.345423651131,52.3732138317703,"252160150",MICHORZEWO,"86"
14.4941796485769,52.7934748598935,"252149996",MIESZKOWICE,"50"
16.5168779984826,52.8183899367553,"252160040",MIŁKOWO,"71"
18.7693930691529,52.3487561471008,"252189990",MODZEROWO,"115"
17.9482959507394,52.6517218645014,"252179986",MOGILNO,"95"
14.3953728625428,52.8673553019241,"252149997",MORYŃ,"60"
16.8399001648768,52.235850303607,"252160180",MOSINA,"65"
14.8565347485757,52.9123637371258,"252140020",MYŚLIBÓRZ,"62"
17.1456754684307,52.3199781078031,"252170170",NAGRADOWICE,"86"
16.3115434738033,52.6060096908283,"252160090",NOJEWO,"85"
17.5872649378332,52.1460929748565,"252170260",NOWA WIEŚ PODGÓRNA,"80"
18.0873461837505,52.9659135130935,"252180020",NOWA WIEŚ WIELKA,"73"
16.8234728825009,52.6572191351694,"252160080",OBORNIKI WIELKOPOLSKIE,"65"
16.402998910963,52.3014940622934,"252169990",OPALENICA,"80"
14.1367628608757,52.8487309045494,"252140030",OSINÓW DOLNY,"4"
14.8807740802606,52.4509144239026,"252140110",OŚNO LUBUSKIE,"45"
18.0925618244728,52.799476093448,"252180060",PAKOŚĆ,"76"
18.3087348631973,52.4948738705886,"252180140",PILICH,"95"
17.9818773069982,52.2276501576099,"252170220",PIOTROWO,"90"
16.2507291803436,52.514901983222,"252169998",PNIEWY,"95"
17.1993291117102,52.4722701785392,"252170120",POBIEDZISKA,"90"
16.9744861938483,52.9567075017968,"252160020",PODANIN,"98"
17.9124664693576,52.4147352046434,"252170150",POWIDZ,"113"
17.0199507062005,52.5851068341405,"252170080",PRZEBĘDOWO,"80"
16.9820742914891,52.7542015006516,"252160060",ROGOŹNO,"70"
16.8388577384534,52.8157584345666,"252160050",RYCZYWÓŁ,"70"
18.3172485514244,52.5514904815759,"252189988",RZESZYN,"90"
15.3963078326376,52.735065971739,"252159993",SANTOK,"25"
17.1555919394357,52.6644694026525,"252179991",SKOKI,"75"
17.3566849870038,52.5481272175484,"252179987",SKRZETUSZEWO,"110"
15.5070846372415,52.6029145554127,"252150280",SKWIERZYNA,"25"
